Variable,desc,code,_1947,_1948,_1949,_1950,_1951,_1952,_1953,_1954,_1955,_1956,_1957,_1958,_1959,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010
IIS_QI,WOOD AND OF WOOD AND CORK,20,21.850295266234355,18.03614177671357,17.555422242593224,23.563596483425826,25.528689601091187,25.30385748644476,25.64126221317349,23.633073020678186,25.730953313855213,25.600764870834418,23.458521481629315,23.917656749105262,23.458310324779422,19.90132838576473,17.383702808118148,16.174332899298832,14.030015241666868,15.880824876946738,17.087204380935727,19.42701218655359,21.23745188592595,23.6130531454918,26.182012513562803,27.4465071178557,31.660314752133477,39.0707564237318,42.04757902582134,37.90335333088937,34.72693508552779,35.03613508609722,39.56396002966646,42.896439946223786,44.54338929816256,37.809660083319315,38.73817029026318,34.91724616504484,40.59930353901776,46.49586706733989,44.98660277157324,48.175749778709445,54.26870038967375,54.33030591657387,55.81454146797823,55.035213483355264,52.61783823511201,58.73365334604558,60.069126528590814,62.942001911721725,59.56101789239683,60.69457855318151,65.62721257438658,73.32806549020906,76.2076367302605,81.21750814754185,80.34706043156844,91.68210516543088,93.99523557950583,96.1453646562676,100.0,101.35567645757972,95.30031964280079,85.72532042127287,63.80525884701378,55.26637354430159
IIS_QI,"PULP, PAPER, PAPER , PRINTING AND PUBLISHING",21t22,14.970034533412623,14.47297501656956,15.466359403020373,15.247570346044341,15.989033628650892,16.393968678424354,17.77685195128738,18.242983223409745,18.7516637651643,19.28436721693681,19.32949790453667,23.005945147441842,23.606895886198615,22.08844516369692,20.610612795887356,20.78230117104041,17.920068813389143,18.98050051469555,20.91240152437217,24.386609998509684,26.19034686962377,27.072010443476383,28.875185509378912,31.092069491553552,30.470475060876172,32.38984025554222,34.14259092777439,36.42272998299793,36.49602081265565,35.73338427001599,37.68138668076173,40.34192496981104,41.52019127162646,40.80896027323954,41.76391673998824,43.55738017759522,47.391185380297486,51.61116056335477,53.42003728706049,57.30274628691879,66.23943041267064,69.26811594501368,71.78666731062248,74.04287838332847,74.4969156412954,77.7571547402285,77.06116745530429,79.40122253703144,86.00279863510252,87.3863546969596,96.48312623756287,101.96440734265846,95.43801345886202,116.6173754446935,120.21845520884385,113.21259051401836,106.95538871469739,102.13852465005287,100.0,106.26816683590067,101.67907319547578,100.51603509580744,80.18077982843273,80.8678282756074
IIS_QI,"CHEMICAL, RUBBER, PLASTICS AND FUEL",23t25,11.534272134051418,9.970664948069434,10.690602120303664,13.169261710899546,14.903251652340064,15.18177667526026,14.45812506994918,13.644058195304282,15.268065983030482,15.940586891195917,16.37755455369087,19.361469259954696,21.623119797620078,22.01352077665563,22.209575424184152,23.67737921348327,25.019308000619716,26.830766437118527,28.290043531790317,30.721240641766595,33.214828254399755,32.989525366429646,33.678652686668215,32.526338451245785,32.340458841320334,34.57795980873245,38.6940700424436,46.0280575453767,45.53328561142103,45.48413641449474,47.86224960334327,51.49271730910969,58.33779586237475,56.07333605477976,54.15348255405955,52.28708956917629,56.05538964680878,63.162920702698,61.856152340816095,60.7465816297097,68.7177222243525,75.49270025896904,79.3960709156915,82.2928442676441,85.31642771147376,89.31811979426016,81.0411201749771,80.97465066034943,82.25664938848757,80.91151191778407,84.41259315875068,87.69367038466969,92.41279452499556,92.14950856261098,92.59186319944347,96.53797046770617,90.67148153974043,91.35237547048874,100.0,103.36902896715559,104.84577635336375,96.73653603475768,87.93946076973467,91.49623057206134
IIS_QI,"Coke, refined petroleum and nuclear fuel",23,37.815327510811265,19.847376970290874,27.491362092286938,39.490503908563646,47.64099338256176,49.89548686865957,41.56972657332253,43.30429358101394,49.613709462555946,55.58086420904067,59.83654438790024,53.53294885059151,63.74281322228,66.07375189990488,67.46495804687628,69.79526992161759,73.36179668369724,73.35505791408569,71.85176485891506,74.54071868997721,82.49493362650622,76.069346872261,73.34765219939894,63.15042462174552,58.07662753372357,55.93816296718532,62.13086788324744,84.38283619220793,91.88000888093748,97.84340155082907,101.66912288624742,99.63971758729343,119.58874888617024,152.08072220394874,123.12950015916293,126.03484494249504,118.74020121275645,141.4023004097026,136.5175446576026,100.54887424624087,135.52324619396805,133.78483516488126,128.91740586236506,145.42887403807345,151.87248220997415,140.45009520964996,108.29346933240868,107.85605306965428,114.90628486670883,103.26868848521266,92.2842953523211,73.16375627245704,106.44226376183246,98.76943338926057,85.34822886618956,103.14491114706807,55.65572767950295,78.29263465157007,100.0,158.59289941149268,147.80527231764623,123.92182055751128,138.5541146858295,111.08074596966122
IIS_QI,Chemicals and chemical products,24,9.386868850005799,10.492597010089817,10.24722138988201,11.25027760615199,12.473322635273542,12.690415808451576,12.937684666796619,11.445806529490483,12.324773478754373,12.756102211117623,12.764564730012347,15.283824325765414,16.59057524010238,17.161395195154544,17.679557629827848,19.557718223667294,21.05103371260073,23.357009994005512,25.179706584832722,27.81753043902162,29.45367378549999,29.882455709920055,30.87157569866179,30.58890133097585,30.683700295853303,33.04414460863959,36.81416243537322,43.18092871618921,41.96987571945989,40.97730125273503,42.793152784941384,47.28761819933933,53.19523264554712,45.42895567546407,47.61696000186715,43.336387799645145,49.09625815127013,52.731685963683624,51.62861219587862,54.488952365823216,57.676324223440304,66.38363161773502,72.42212924166462,73.05894032040258,76.7631898071046,81.4923165984252,77.68907249867216,76.3344203381531,76.51762971740595,76.72585032371317,82.68306701645457,89.11005571820247,89.80313246305298,89.9286599082606,92.22995953262384,93.97039101942441,92.92073299578414,92.02296528853361,100.0,92.43247005097575,101.64796476163725,94.54637404975924,85.83378004605301,91.96571849384635
IIS_QI,Rubber and plastics,25,4.3060030614476466,3.4657206462465857,3.3309973421221746,5.228925499356318,5.053088544605917,4.41954926592163,4.902843550051878,4.737654906221907,6.190344735312525,4.690799505887021,4.367300255224663,13.670325502832991,14.564027592768793,13.288857417801678,11.781361587047533,11.47629316373391,11.106018821225465,12.369673312523487,14.333500091780738,15.98647833325731,18.22959953866368,19.360120178571815,21.00972344179663,22.12952837056905,23.812573908447476,28.24011287076192,32.40566216374351,34.52083357815249,31.756435902169795,31.34190573141484,34.80916320315474,39.02100907203962,41.511557840147724,36.63779140103071,37.17237494869698,40.50557637952302,44.27598326765991,54.16389386112119,54.23656435643097,60.09856596954974,68.90047077064241,74.03168803025245,75.6618079586401,78.54921325185548,77.25613087631585,87.54972667030395,77.20922084344538,81.87809136895373,83.74948176151933,82.77162095523427,85.81318071804108,90.61130742734807,93.53840988095614,96.03526872619848,97.63586777952301,101.71546981805189,102.33422058945816,96.32781956158982,100.0,110.5983674165592,91.32879454133743,88.70211760147951,65.86658539599587,78.53160224840055
IIS_QI,OTHER NON-METALLIC MINERAL,26,14.203871818446766,12.442476967063325,13.22415741705013,15.571735261773812,15.866252588816607,15.44698961649127,15.202280956364893,14.692145075393398,15.762728682895556,16.98024409336181,15.418205860986978,23.25044645236426,26.44441425160062,26.13153166199324,26.295107401265014,27.53685936890808,29.088460714584,31.185702079877494,34.98927253199267,37.91217873372631,38.945093604193325,41.27545246583982,41.962312183017744,41.50507745732127,45.2976469004902,50.46934653746076,53.81122939119067,53.9759586283588,50.59524999673721,48.31304311298806,52.76677290739394,59.85215334664753,62.495776051133184,52.87652375334415,52.49694421467002,50.79774993968115,52.10932614608969,55.14896159584215,55.26995147040389,57.166263331606224,71.5758449539523,69.87159398844649,68.58271048273801,68.60341791956233,66.55748521111482,66.20755519251459,65.32123291156769,65.57690209167689,65.87259005926778,75.19217564139143,71.41280180154506,82.1184888592171,82.60767309724447,84.39211551820163,84.05269212119087,88.77703283728076,91.25429267908325,93.58395293477872,100.0,124.06938063527394,126.2655159456565,104.44876553203704,76.85863930743825,78.52971234175982
IIS_QI,BASIC METALS AND FABRICATED METAL,27t28,19.077568146220397,16.63550384523254,17.53849909799038,21.581175157557247,24.241210101804235,24.61595837477861,27.730283812108677,25.163091837846196,27.661868375038946,28.773925878191122,26.40279864258511,24.61783267056117,27.901684645233843,26.294657309015115,25.545777981178013,27.077171719320308,28.02535423851175,31.038098367835953,34.28498991872235,38.1724807918522,40.37542745162762,43.20472497662783,46.3629411053742,44.176977951395216,44.219712433442076,47.11563676102328,54.88743303966907,59.33020832482851,54.274191792230575,53.22086071496317,56.843312034045596,63.64293605903772,72.6160415029328,61.827426037805914,64.31791001339354,56.462335157319266,62.07553312879229,66.3735410888466,61.42322342313454,61.34658507164985,63.33518708143301,69.2958139922133,68.98748066640466,67.80836991590516,65.78452004753733,69.3237462950573,67.70037663334067,70.81413524953038,74.78898877016333,77.70675933855402,83.06890563678566,87.20295661428848,88.66505388236965,90.0423940470161,93.85928133694246,94.55517377992241,91.00782177821333,93.22381377543758,100.0,112.46332666812025,120.31710206951153,127.335462313924,86.41980812776525,94.45743855746943
IIS_QI,"MACHINERY, NEC",29,13.740996671333413,12.766894213563411,12.450139146795442,13.481548788720911,14.100741561189036,14.58278379015077,14.062738636906431,13.290017130549883,16.103497962635913,17.091632370356283,16.188574170398887,17.921781790412297,17.505452514024647,16.237023343191304,15.402081730134993,15.042864666429494,15.314000346451213,17.999228659566665,20.764610981615807,25.045114917708002,28.84222642848652,27.515004989400627,29.4973068936343,28.63892261466183,29.96425797427445,34.05268679654054,39.933262287258636,43.65439530015316,47.11519873229418,41.0100003913951,43.18951443228677,51.39916673919002,60.61756516657964,52.93543831189772,57.4380481976273,51.534021934916204,50.33770609706862,60.16063658856703,60.49545590579429,64.4784578592147,60.87543084242315,60.753573424390275,64.53268959063465,62.58845618358113,62.97509118273789,63.5884077248036,69.41514997025766,76.45805153742508,79.94064319501173,88.01001965357334,96.98099186977582,95.06901880829705,95.65850375466584,105.16343471118694,93.7251529447742,92.13099092889178,96.21790263585132,92.79559589612471,100.0,108.70823273721102,112.91709201052494,115.24567073967762,85.0444578828208,87.78519027265575
IIS_QI,ELECTRICAL AND OPTICAL EQUIPMENT,30t33,5.363705363899212,4.599858971599951,4.2192916161752265,5.068904353723502,5.303564790909474,5.952157993786646,7.15478500266971,7.004883313521599,7.022203449038511,7.714870417019195,9.556439159502307,13.262065553174446,14.65353944031034,13.129892167581263,13.634493842922655,14.56187950132043,15.447339276215363,16.488449185097178,18.134264005132636,22.311540803828574,24.366992324800126,25.030825387680064,26.791750674639633,27.205040903284402,25.89974782005947,28.16578539066575,31.120246969910433,33.095272568867905,31.361497860156312,31.114213510752897,34.955650716402424,40.99673068051205,48.49625379362669,46.69605409591087,47.57040906027001,53.91141074102209,57.77170485984006,63.354432842559,65.30223133061436,69.21723470671897,68.59684865590593,71.37586820764972,71.99932232396165,72.25611720189059,71.00510041526462,78.3245454534734,81.41016508085774,90.74997071938076,103.70158419745074,121.40493702333605,138.08476726561207,143.72435161083635,155.4462286684854,156.49228311172087,144.3529124482849,114.06880747219972,117.53777200182252,112.21402788652925,100.0,95.75494592525659,108.67242667705186,92.13665345687481,70.89357955994136,73.72323173876292
IIS_QI,TRANSPORT EQUIPMENT,34t35,8.895406000228101,10.835901152763947,12.450042486137422,14.94939450397626,14.857009948821736,13.73359106542362,15.742073056484518,17.464488748931927,20.228915766243574,19.694997300060184,21.021826567705936,18.550332336265043,21.286871461429207,20.04946560587842,17.505385909364346,18.322669439951127,16.00123910038979,18.448667869486584,21.912263388879882,24.546010994907782,26.755781359597325,29.50893241322171,31.606808513659296,29.52382008088298,33.703517345085956,37.04352811663822,41.358626507738094,36.67303654657513,38.616890719461054,38.42650766282465,39.97953527910324,48.14692626275342,55.598557663450144,47.051866442988604,52.013465377005126,48.54615450153145,58.676955175501355,64.91139132981348,70.51048542418047,75.27878283379762,72.81953544675072,77.03452248523982,81.12852592704098,82.49712192698304,76.82541899836961,84.65772042424618,80.17266517882807,82.52609406797124,76.26436767106561,75.199273222328,80.68643227450787,91.1867363982487,98.752919947083,87.49398830773869,86.08196990660336,94.69151206185231,98.4658811073747,97.45553686787586,100.0,104.28065475857147,127.19456022737978,118.3017617970776,114.72185932548383,108.05164674218602
IIS_QI,MANUFACTURING NEC; RECYCLING,36t37,18.381058453350917,21.43748360134436,22.045625261412454,23.401276179217714,22.44721869170393,23.15681501349121,22.535092502451313,22.66422416985185,24.21928025181787,25.803758292860998,25.459234691268648,19.090857020112107,19.793060511511786,19.406352422618767,19.30445006752835,18.360577602153906,18.226042067123206,20.498152821247274,22.88334502858581,25.444384906959588,29.938500769313848,30.60150793414811,32.59310524257059,32.9381121065447,33.62020986351413,38.716859196789855,41.08015074195355,41.4688097427783,42.27791723875967,41.07495472420155,44.62993169586612,47.117293308703374,51.09277129786369,45.826573807157054,45.294227630769896,47.72438501541474,49.43794178165982,51.623382468831224,48.320222634713254,51.66716181093234,61.51054036421367,57.84203481429713,60.86991100813702,61.15342146486522,63.262975526690035,69.95706253210422,71.93775303336393,72.05091163432547,72.02290743622612,71.03105237366418,75.4805340546073,78.84600200890192,77.58868736763363,81.01950922070738,87.09042254751341,96.02054010831426,104.31473015990971,88.17945469659334,100.0,100.15878323342189,87.84367895767127,96.42421503790595,85.028934433758,85.27251253954168
IIS_QI,"ELECTRICITY, GAS AND WATER SUPPLY",E,11.5513197793244,11.638542935168761,11.80053508210896,13.968589145543072,14.984954891434247,16.799296121227,18.23748204511258,19.49612983915417,22.9851901900477,26.33811437110228,28.38051509441336,30.322750220544503,34.503004155379855,37.67196427477855,40.64505541808469,44.89700339536687,48.302472688321096,46.8752936475063,47.62062967280633,47.687055572036755,48.53581409235177,47.45580263501614,47.50504053755505,50.80137497702775,48.11808490500056,50.33803910537364,55.16652499836997,57.13872793807837,60.740382807034955,66.82008584059211,80.11318649070219,116.41830554097454,132.0367447375795,125.91219318639479,119.34623884571496,128.7153188031704,137.4548323535149,129.89687780205614,110.16401104580883,99.38944464317073,98.1276338994109,113.40703914470375,103.64120460039356,95.50895349393662,106.82838635262046,110.23017755729337,117.33093241352881,114.47146507242303,113.07579116494605,117.65396846117378,124.2240710947596,149.87215815024322,203.18259333042027,247.50505588116584,363.8274796114381,152.78519690389646,106.59092485568807,70.76075401486708,100.0,87.90848019401142,83.54267438228155,91.76855701452114,65.39499759957737,60.00364892382626
